id,created_at,text
1534378649222320132,2022-06-08 03:35:52+00:00,"b'En la direcci\xc3\xb3n Alamos, Pueblo Nuevo, Nogales, un veh\xc3\xadculo de #CruzRojaMexicana atiende un #accidente de #tr\xc3\xa1nsito, evita esas vialidades https://t.co/6zGY7iC2Gh'"
1534377090795159552,2022-06-08 03:29:40+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Pueblo Alegre, Pueblo Alegre, Hermosillo extrema precauciones al pasar por ese lugar https://t.co/XiaISkpQbB'"
1534368143690412032,2022-06-08 02:54:07+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Av. Obregon y 1, Cuauht\xc3\xa9moc, San Luis R\xc3\xado Colorado https://t.co/kp11bUxUbd'"
1534344042699538434,2022-06-08 01:18:21+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Pedro Salazar Felix, Villa Del Real, Hermosillo, extrema precacuciones al pasar por ese lugar https://t.co/Pp8N2r8ECL'"
1534339874857308160,2022-06-08 01:01:47+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Progreso, Jacinto Lopez, Hermosillo a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/HrlaKgZgBp'"
1534338502682365954,2022-06-08 00:56:20+00:00,"b'Al transitar por Progreso, Jacinto Lopez, Hermosillo encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/HrlaKgZgBp'"
1534334881605595138,2022-06-08 00:41:56+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Quintero  Arce, San Jose de las Minitas, Hermosillo https://t.co/QbVea4vN37'"
1534322645692518400,2022-06-07 23:53:19+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Veracruz, El Llanito, Cananea extrema precauciones al pasar por ese lugar https://t.co/4BBzigtW31'"
1534316720365703181,2022-06-07 23:29:47+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Musaro, Nuevo Hermosillo, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/myGXjtp5VB'"
1534303800776876034,2022-06-07 22:38:26+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Gaspar Luken Escalante, San Francisco, Hermosillo, ten cuidado al pasar por el lugar https://t.co/Hdp6LV1Uhw'"
1534297874288214018,2022-06-07 22:14:53+00:00,"b'Al transitar por Hermenegildo  Galeana, Oriente, Puerto Pe\xc3\xb1asco encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/ubnIQHLJcs'"
1534268433214341127,2022-06-07 20:17:54+00:00,"b'En la direcci\xc3\xb3n Lopez del Castillo, Olivares Norte, Hermosillo, un veh\xc3\xadculo de #CruzRojaMexicana atiende un #accidente de #tr\xc3\xa1nsito, evita esas vialidades https://t.co/WdAqLhdB3y'"
1534249999743303683,2022-06-07 19:04:39+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Nogales 2000, San Carlos I Etapa, Nogales con una #ambulancia donada con tus aportaciones https://t.co/3CvAW9RErU'"
1534231796996612098,2022-06-07 17:52:19+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en El Dorado, El Dorado, Cananea, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/a0x1BeYCW0'"
1534222008304672770,2022-06-07 17:13:25+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Paris, Bellavista, Cajeme, extrema precacuciones al pasar por ese lugar https://t.co/6uTI5QitnU'"
1534216276473782272,2022-06-07 16:50:39+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Boulevard Paseo de las Quintas, Portal del Lago, Hermosillo https://t.co/aJxWMUZTKY'"
1534196961838084097,2022-06-07 15:33:54+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Camino del Seri, Las Praderas IV, Hermosillo https://t.co/i3omJKOQ5L'"
1534192689658339329,2022-06-07 15:16:55+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Manzanares, Real Del Carmen, Hermosillo https://t.co/pd0hdayZ5p'"
1534167242560217088,2022-06-07 13:35:48+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Calles, Benito Ju\xc3\xa1rez, Cajeme https://t.co/VOnarCtwTC'"
1534035348933705734,2022-06-07 04:51:42+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Pemex, Altamira, Nogales, ten cuidado al pasar por el lugar https://t.co/FX4hJkXSCv'"
1534030977583955969,2022-06-07 04:34:20+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en 37, Pueblo Nuevo, Agua Prieta extrema precauciones al pasar por ese lugar https://t.co/W7fLI54ZL2'"
1534016328977227776,2022-06-07 03:36:08+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Divisaderos, L\xc3\xb3pez Portillo, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/SIoRP6UAKI'"
1534008892216201216,2022-06-07 03:06:35+00:00,"b'Un #accidente de #tr\xc3\xa1nsito en Carretera Federal Nacozari a Cumpas, Alamito Bajo, Nacozari de Garc\xc3\xada fue reportado a #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/AEvtEHPSxZ'"
1534007775512211456,2022-06-07 03:02:08+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Santa Clara, San Carlos I Etapa, Nogales https://t.co/praCEgYTwd'"
1534001365122531328,2022-06-07 02:36:40+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Segunda, Deportiva, Navojoa, ten cuidado al pasar por el lugar https://t.co/K8gNooPuUQ'"
1534000802045603843,2022-06-07 02:34:26+00:00,"b'En la direcci\xc3\xb3n Calle 13, Guaymas Centro, Guaymas, un veh\xc3\xadculo de #CruzRojaMexicana atiende un #accidente de #tr\xc3\xa1nsito, evita esas vialidades https://t.co/qGaZqvhbo4'"
1533997514315145219,2022-06-07 02:21:22+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Ejercito Nacional, Las Misiones, Cajeme, ten cuidado al pasar por el lugar https://t.co/3Hou1jSCXT'"
1533992605251514368,2022-06-07 02:01:51+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Doctor Alberto Noriega, Hermosillo Centro, Hermosillo extrema precauciones al pasar por ese lugar https://t.co/GYeH9hh4DS'"
1533983008977477633,2022-06-07 01:23:44+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Perisur, Y Griega, Hermosillo, ten cuidado al pasar por el lugar https://t.co/loYYe7Q0TK'"
1533980773241454593,2022-06-07 01:14:50+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Ejercito Nacional, Russo Vogel, Cajeme https://t.co/8wwCdE58xF'"
1533980481825427457,2022-06-07 01:13:41+00:00,"b'Un #accidente de #tr\xc3\xa1nsito en Alejandro Sobazo, Nuevo Pe\xc3\xb1asco, Puerto Pe\xc3\xb1asco fue reportado a #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/Gw66VKtA8o'"
1533977579803365376,2022-06-07 01:02:09+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Carretera Cananea Agua Prieta, El Dorado, Cananea extrema precauciones al pasar por ese lugar https://t.co/iBnvpyaEXy'"
1533969922899992578,2022-06-07 00:31:44+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Godoy, San Rafael, Puerto Pe\xc3\xb1asco a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/M2IqyH0LgH'"
1533946537079934977,2022-06-06 22:58:48+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Carret6era Mexico 2 km 50, Los vidrios, General Plutarco El\xc3\xadas Calles, extrema precacuciones al pasar por ese lugar https://t.co/K3xM86RMON'"
1533946474253455360,2022-06-06 22:58:33+00:00,"b'Al transitar por Carret6era Mexico 2 km 50, Los vidrios, General Plutarco El\xc3\xadas Calles encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/K3xM86RMON'"
1533944371216777218,2022-06-06 22:50:12+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Jesus Garcia Morales, El Llano, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/PtWHVSzG2O'"
1533941867846451203,2022-06-06 22:40:15+00:00,"b'Al transitar por Nuevo Leon, Altar, San Luis R\xc3\xado Colorado encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/loKy6pN0Ny'"
1533937747781623808,2022-06-06 22:23:52+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Callejon Capohuiza, Beltrones, Navojoa https://t.co/onr2LFv3Mf'"
1533936456577732608,2022-06-06 22:18:45+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Progreso, Los Angeles, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/ePyNdC36mb'"
1533936248003383311,2022-06-06 22:17:55+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Progreso, Los Angeles, Hermosillo extrema precauciones al pasar por ese lugar https://t.co/ePyNdC36mb'"
1533936064158629889,2022-06-06 22:17:11+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Pesquiera, Ju\xc3\xa1rez, Navojoa https://t.co/Q3sotcS3Ls'"
1533932565173833728,2022-06-06 22:03:17+00:00,"b'Nos reportan una #explosi\xc3\xb3n en Del Duque, Valle del M\xc3\xa1rquez, Nogales, acude una #ambulancia de #CruzRojaMexicana a ayudar https://t.co/BkSjqmDGCH'"
1533932368423448576,2022-06-06 22:02:30+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en 18, Nueva, Agua Prieta, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/qsnNj6Hzbp'"
1533929454132772865,2022-06-06 21:50:55+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Progreso, Jacinto L\xc3\xb3pez, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/HrlaKgZgBp'"
1533900687234441216,2022-06-06 19:56:36+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Por la Orilla del Canal, Salida a la Reforma, Las Parras, Huatabampo con una #ambulancia donada con tus aportaciones https://t.co/P48yCpYZDs'"
1533895742091321348,2022-06-06 19:36:57+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Mariano Abasolo, Hermosillo Centro, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/GYeH9hh4DS'"
1533891598823694337,2022-06-06 19:20:30+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Carretera Sonoyta san Luis, San Luis, San Luis R\xc3\xado Colorado a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/uzPOFmMEdA'"
1533889160020480001,2022-06-06 19:10:48+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Jose Maria Mendoza, Balderrama, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/p3POvwb6si'"
1533883520552148992,2022-06-06 18:48:24+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Juan Navarrete, Villa Sat\xc3\xa9lite, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/guOXAMQ6Aq'"
1533881950242488325,2022-06-06 18:42:09+00:00,"b'En la direcci\xc3\xb3n Pesqueira, Reforma, Navojoa, un veh\xc3\xadculo de #CruzRojaMexicana atiende un #accidente de #tr\xc3\xa1nsito, evita esas vialidades https://t.co/3IT89YrLDz'"
1533881864464875520,2022-06-06 18:41:49+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Pesqueira, Reforma, Navojoa, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/3IT89YrLDz'"
1533881586550198273,2022-06-06 18:40:43+00:00,"b'En la direcci\xc3\xb3n Coahuila, Urbanizable 4, Cajeme, un veh\xc3\xadculo de #CruzRojaMexicana atiende un #accidente de #tr\xc3\xa1nsito, evita esas vialidades https://t.co/zSyfQz8ADK'"
1533864937591820288,2022-06-06 17:34:33+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Manlio Fabio Beltrones, CENTRO, San Ignacio R\xc3\xado Muerto, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/oNpcQzeMAs'"
1533861217055522818,2022-06-06 17:19:46+00:00,"b'Voluntarios a bordo de un veh\xc3\xadculo de #CruzRojaMexicana ayudan a los a afectados de un #incendio en Calle 3 y o, Caborca Centro, Caborca https://t.co/2lOFw6EL06'"
1533859185527595008,2022-06-06 17:11:42+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Ninos Heroes, Hermosillo Centro, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/GYeH9hh4DS'"
1533859072738459650,2022-06-06 17:11:15+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Ninos Heroes, Hermosillo Centro, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/GYeH9hh4DS'"
1533845636751187969,2022-06-06 16:17:51+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Blvd  Josefa  o  de  Dominguez, Josefa Ortiz de Dominguez, Puerto Pe\xc3\xb1asco, ten cuidado al pasar por el lugar https://t.co/F84cvsiTZh'"
1533835228921401346,2022-06-06 15:36:30+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Constituci\xc3\xb3n, Huatabampo Centro, Huatabampo, extrema precacuciones al pasar por ese lugar https://t.co/KxedH5c9JD'"
1533833259724980225,2022-06-06 15:28:41+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Francisco Monteverde, Lomas de Madrid, Hermosillo a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/bAhDEKyvBE'"
1533829532310024201,2022-06-06 15:13:52+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en La Colorada, Boulevard, Cananea https://t.co/spfvWgAwrz'"
1533824918990766083,2022-06-06 14:55:32+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en C13 ave 5, Guaymas Centro, Guaymas extrema precauciones al pasar por ese lugar https://t.co/qGaZqvhbo4'"
1533820082748538883,2022-06-06 14:36:19+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Carretera Federal a Nacozari, Cabullona, Agua Prieta extrema precauciones al pasar por ese lugar https://t.co/GfbUp3aQz1'"
1533814438083629056,2022-06-06 14:13:53+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Avenida Seis, Apolo, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/YK8FgMUwED'"
1533807967111356417,2022-06-06 13:48:10+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Blvd Benito Juares, Benito Ju\xc3\xa1rez, Puerto Pe\xc3\xb1asco, extrema precacuciones al pasar por ese lugar https://t.co/RSRTHsFiuB'"
1533752481993433088,2022-06-06 10:07:42+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en De los Ganaderos, Las Lomas, Hermosillo extrema precauciones al pasar por ese lugar https://t.co/jeZGS0FvXU'"
1533752397906026497,2022-06-06 10:07:22+00:00,"b'Al transitar por De los Ganaderos, Las Lomas, Hermosillo encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/jeZGS0FvXU'"
1533665683178921984,2022-06-06 04:22:47+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Doctor Alberto Noriega, Hermosillo Centro, Hermosillo https://t.co/Ds4hAWZsq3'"
1533665512986759168,2022-06-06 04:22:07+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Doctor Alberto Noriega, Hermosillo Centro, Hermosillo, extrema precacuciones al pasar por ese lugar https://t.co/Ds4hAWZsq3'"
1533664437714001921,2022-06-06 04:17:50+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Guaymas, Bah\xc3\xada de Kino Centro, Hermosillo https://t.co/grbahcM1Xl'"
1533649456389840896,2022-06-06 03:18:18+00:00,"b'Al transitar por Camino del R\xc3\x8do Mayo a Guaymitas, Pueblo Viejo, Navojoa encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/BULUKMiTYv'"
1533642543946153985,2022-06-06 02:50:50+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Rodolfo Elias Calles, Sochiloa, Cajeme a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/RfQMbQ4Cie'"
1533640131722231814,2022-06-06 02:41:15+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Boulevard Porfirio Hernandez, Privadas de Cortez, Guaymas a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/HSgXAoBb1r'"
1533627948800126978,2022-06-06 01:52:51+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Carretera la Costa de Hermosillo Kil\xc3\x93metro 23-24, Las Minitas, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/4zoi44IJPR'"
1533626722175930368,2022-06-06 01:47:58+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Carretera la Costa de Hermosillo Kil\xc3\x93metro 23-24, Las Minitas, Hermosillo https://t.co/4zoi44IJPR'"
1533622823364739073,2022-06-06 01:32:29+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Carretera Internacional, Pagasa, Caborca con una #ambulancia donada con tus aportaciones https://t.co/GyIDf6BocL'"
1533616277499043841,2022-06-06 01:06:28+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Agustin f. Zamora, Pueblitos, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/avT5Wc2iVR'"
1533610244974198784,2022-06-06 00:42:30+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Carretera  a Chucarit, San Ignacio Cohuirimpo, Navojoa, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/X89E59a5e3'"
1533610060412248066,2022-06-06 00:41:46+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Jose Maria Morelos, Cumbres Residencial, Hermosillo https://t.co/OVlubpPlLg'"
1533607830795784195,2022-06-06 00:32:54+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Jose Maria Morelos, Cumbres Residencial, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/OVlubpPlLg'"
1533606483740528643,2022-06-06 00:27:33+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Jose Maria Morelos, Cumbres Residencial, Hermosillo extrema precauciones al pasar por ese lugar https://t.co/OVlubpPlLg'"
1533605402994147328,2022-06-06 00:23:15+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Jose Maria Morelos, Cumbres Residencial, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/OVlubpPlLg'"
1533605309561937920,2022-06-06 00:22:53+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Jose Maria Morelos, Cumbres Residencial, Hermosillo a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/OVlubpPlLg'"
1533604258704199682,2022-06-06 00:18:42+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Felix Soria, San Benito, Hermosillo, extrema precacuciones al pasar por ese lugar https://t.co/a8s5OyGSlT'"
1533601135210135552,2022-06-06 00:06:18+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Miguel Hidalgo y Costilla, Paseo del Sol, Hermosillo con una #ambulancia donada con tus aportaciones https://t.co/FimNxRb1Kj'"
1533601040939077632,2022-06-06 00:05:55+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Miguel Hidalgo y Costilla, Paseo del Sol, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/FimNxRb1Kj'"
1533586176229113856,2022-06-05 23:06:51+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Calle Obregon, El Alto, Caborca, ten cuidado al pasar por el lugar https://t.co/mCV7q185UF'"
1533563378618224643,2022-06-05 21:36:16+00:00,"b'#CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Nogales - Santa Cruz, Lomas de Anza, Nogales con una #ambulancia donada con tus aportaciones https://t.co/lhyGvH0DIt'"
1533558953019379714,2022-06-05 21:18:41+00:00,"b'Un #accidente de #tr\xc3\xa1nsito en Jose Maria Morelos, Constituci\xc3\xb3n, Hermosillo fue reportado a #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/7NMYWHjnRR'"
1533557995031994369,2022-06-05 21:14:52+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Jose Maria Morelos, Constituci\xc3\xb3n, Hermosillo https://t.co/7NMYWHjnRR'"
1533555514847674368,2022-06-05 21:05:01+00:00,"b'#CruzRojaMexicana est\xc3\xa1 ayudando en un #accidente de #tr\xc3\xa1nsito en Pricipal, Tesia, Navojoa, ten cuidado al pasar por el lugar https://t.co/9DgAO2LZQm'"
1533547471003082752,2022-06-05 20:33:03+00:00,"b'Una #ambulancia de #CruzRojaMexicana est\xc3\xa1 atendiendo un #accidente de #tr\xc3\xa1nsito en Paseo de las Quintas, Los Tulipanes, Hermosillo extrema precauciones al pasar por ese lugar https://t.co/oTNTIMCXWL'"
1533546235214417920,2022-06-05 20:28:09+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Paseo de las Quintas, Los Tulipanes, Hermosillo a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/oTNTIMCXWL'"
1533542035491368962,2022-06-05 20:11:27+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en 20 sur, Alejandro Carrillo Marcor, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/bkxJHzIacQ'"
1533526164454637568,2022-06-05 19:08:23+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a Solidaridad, Libertad, Hermosillo a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/ZNluvJxWZS'"
1533526026164256768,2022-06-05 19:07:50+00:00,"b'Personal de #CruzRojaMexicana auxilian a un paciente en Solidaridad, Libertad, Hermosillo, debido a un #accidente de #tr\xc3\xa1nsito https://t.co/ZNluvJxWZS'"
1533523699634262021,2022-06-05 18:58:36+00:00,"b'Al transitar por 5 de Febrero, centro, Benito Ju\xc3\xa1rez encontrar\xc3\xa1s un #accidente de #tr\xc3\xa1nsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/vIc98s569t'"
1533515290763530240,2022-06-05 18:25:11+00:00,"b'Cuerpos de #emergencia y #CruzRojaMexicana est\xc3\xa1n auxiliando en un #incendio en Paseo Palma Mayorca, Palma Dorada Secci\xc3\xb3n Mallorca, Caborca https://t.co/djVtzNHmOL'"
1533515229719560193,2022-06-05 18:24:56+00:00,"b'Un #accidente de #tr\xc3\xa1nsito en Blvd. Paseo de la Duna, Costa Diamante, Puerto Pe\xc3\xb1asco fue reportado a #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/gifLA2x6uz'"
1533504062800420864,2022-06-05 17:40:34+00:00,"b'Un #accidente de #tr\xc3\xa1nsito en Cuauhtemoc, Nogales Centro, Nogales fue reportado a #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/scMdpnwf9d'"
1533493826660311045,2022-06-05 16:59:53+00:00,"b'Veh\xc3\xadculos de #emergencia y #CruzRojaMexicana acuden a 4 sur, Miguel Alem\xc3\xa1n Centro, Hermosillo a auxiliar por un #accidente de #tr\xc3\xa1nsito https://t.co/nFsbBp8USp'"
1533492669346881537,2022-06-05 16:55:17+00:00,"b'Estamos atendiendo en #CruzRojaMexicana un #accidente de #tr\xc3\xa1nsito en Av 20 de Noviembre y 9, Del Bosque, San Luis R\xc3\xado Colorado, extrema precacuciones al pasar por ese lugar https://t.co/LJxCL9kA5k'"
1533478236339970052,2022-06-05 15:57:56+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Independencia, El Rastro, San Ignacio R\xc3\xado Muerto https://t.co/MWVkgeas7h'"
1533478193990193157,2022-06-05 15:57:46+00:00,"b'Una #ambulancia de #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tr\xc3\xa1nsito en Perimetral Norte, Las Plazas, Hermosillo https://t.co/pdrap9Sb0A'"
1533478069121568768,2022-06-05 15:57:16+00:00,"b'Un #accidente de #tr\xc3\xa1nsito en Perimetral Norte, Las Plazas, Hermosillo fue reportado a #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/pdrap9Sb0A'"
